SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND,state,latitude,longitude,elevation_m,slope_degree,aspect_degree,soil_moisture_pct,ndvi,soil_type,historical_landslides,distance_to_road_km,distance_to_river_km,land_cover,landslide_risk_label
Arunachal Pradesh,1934.944539436304,84.589511943618,90.034989789497,119.5098217502094,597.322851940618,455.2786755107245,1027.3390495609672,936.6020317552408,647.851275344595,381.6279803689988,143.76955910542569,77.4118796985064,22.39060048885801,4578.481344500411,173.43251963925653,1182.572306607141,2981.9890046509763,247.0700880811371,Assam,27.15705,93.62399,246.0,3.69,106.59,34.34,0.788,Sandy Loam,2,0.585,1.46,Forest,0
Arunachal Pradesh,1980.457534140137,94.29443414357988,135.9305320751732,253.16980535621107,195.00645791475296,287.5673430700124,493.7551986954303,532.7382294892328,353.9392254086009,262.81025206387943,72.07413572296112,29.373987205321814,56.40045720242514,2787.59786639167,229.14590909662516,745.4241123603226,1659.1566109162295,157.51124220948583,Manipur,24.16763,95.12058,2148.0,17.07,86.82,60.85,0.491,Loamy,1,0.288,1.239,Built-up,0
Assam & Meghalaya,1964.1044569852963,8.0831693557796,22.64558958613528,82.33957367467796,266.10857456733004,296.2078447705032,567.5382570610388,607.9892767120434,342.2466430704082,330.27744361551294,201.438289883421,5.654168604063663,13.309835414669507,2737.918276745217,30.73995630066368,648.9992403296311,1822.112005414516,222.56758605571224,Meghalaya,24.56291,90.77002,1800.0,26.44,149.19,58.66,0.479,Alluvial,1,0.436,1.703,Forest,1
Arunachal Pradesh,1998.371696635131,6.835130865937085,6.246400059873113,38.455683304646165,159.92698789545506,350.19389477816554,456.306285113056,392.83340390708906,439.9850373987847,254.7941119255217,210.3717421015781,30.12977696586453,5.532085960500275,2314.3919249592013,14.834820254311731,550.3515208042527,1484.8796854770997,242.9307855049583,Mizoram,22.19678,91.92517,1292.6,14.74,192.9,51.86,0.511,Mountain Soil,0,0.946,0.929,Barren,1
Assam & Meghalaya,1964.3860496604627,8.382238454136708,23.92711215002685,82.68279223104548,261.96326346256893,297.75899967041613,550.377472431248,598.2836475416702,338.8466079156889,323.23252943188623,207.04997319551023,9.780273043067266,13.313681101318547,2684.2024093724585,32.933400729371165,625.8544353154721,1847.1426883489792,231.4458395818353,Nagaland,26.88923,94.98455,1223.8,14.26,185.9,82.34,0.509,Loamy,1,0.982,0.512,Grassland,0
Assam & Meghalaya,1947.3676405847912,11.349871974760402,44.795500996411135,61.613089122845295,263.40272002926315,678.0889752844358,603.9910759110458,530.8338722447529,437.0350723924674,318.0098558754902,174.79009442613778,49.15108200907801,7.863718285207707,3206.2558873555627,51.839241870210536,1002.99631419316,1918.8050341004655,233.42674314257815,Sikkim,26.82663,89.79968,1739.9,7.03,340.82,49.34,0.508,Alluvial,0,0.891,0.652,Agriculture,1
Assam & Meghalaya,1948.333671347055,22.35214769650675,23.133451406152357,75.38460613898785,371.3878279693517,334.0513247156624,690.8537812540718,441.7329987749264,468.6279111994829,390.32559112058266,147.04083394683056,13.584078166846304,10.988822380836568,2985.5652364680623,49.95951326089534,782.966961416481,1988.1322699290424,176.17765643231974,Tripura,22.53218,90.035,58.2,3.92,78.53,38.06,0.633,Laterite,0,0.074,1.218,Forest,1
Assam & Meghalaya,1901.401073914504,26.80870942623772,21.87140590364533,29.231162207239112,223.27732538304943,210.78047036160172,524.9522364562322,436.6931401456488,460.61878142588927,298.4419434745818,159.92526974614051,115.00372904898332,1.2880808512659194,2530.71526723788,48.06875374779699,461.6525408006082,1682.1459940459777,272.94951227000684,Arunachal Pradesh,28.23465,92.8938,2712.2,8.93,75.0,39.0,0.653,Sandy Loam,2,1.45,2.251,Forest,1
Assam & Meghalaya,1963.8664182970297,8.160252038266941,22.825445756766324,80.72223147627088,266.6927550146022,293.4794226866771,563.0116257551481,608.534760584645,336.1303781800445,328.87092578924234,206.88958048925608,6.950153145496279,13.389364078620329,2672.608491836774,34.96998837555862,652.4215522280934,1839.0885615913944,229.3725462092885,Assam,27.39402,92.09911,192.9,47.69,78.76,67.98,0.596,Silty,1,0.999,0.799,Forest,1
Assam & Meghalaya,1959.130282027688,11.266033838548166,21.62062733899424,253.69798468955165,125.05350865161378,363.8592425722627,344.6991983751713,357.57391929381663,338.2311955801878,232.82303444492504,124.12119979713285,33.7585231505005,7.091063333547838,2188.801270186308,30.01928317535217,729.7568806198312,1234.0468049266976,163.9047942467543,Manipur,24.17386,92.45509,1707.8,24.44,48.02,62.51,0.681,Laterite,2,1.805,1.135,Forest,0
Assam & Meghalaya,1921.5880928177276,1.1726659688240129,59.87180480330845,18.553347962713367,257.6189483226713,403.3614488369722,588.2154579280249,373.2922542075024,270.780785023088,360.8188512019245,93.83603265217567,11.199250963487453,6.636525503946093,2471.606096786228,60.15569746051857,678.3776767856735,1568.1706710507467,114.29077037332996,Meghalaya,24.50745,91.78827,1893.7,38.95,277.22,47.87,0.595,Loamy,2,0.733,0.725,Barren,0
Assam & Meghalaya,1975.8871381286724,9.325558457536156,15.525499957980502,68.97347551938043,378.7540546128858,386.3556535028429,407.6768936073416,470.2070026321562,464.12450413117153,180.05945181539434,181.13960340104197,47.51837240226813,21.364998938447908,2580.2495883782617,22.00925456849318,829.1519260917614,1495.2505297967843,245.583154630644,Mizoram,22.99292,91.73954,874.8,21.13,149.2,71.22,0.521,Silty,1,1.092,1.302,Forest,1
Arunachal Pradesh,1961.1435069575543,37.10381905070198,89.73280588772147,43.39848041016503,245.20124105956384,605.1941162988035,1085.7975194954429,748.831385692587,1409.1773346577536,222.22131887951568,255.9107518093056,,,,122.66945861244758,902.3867507105864,3470.687416216661,,Nagaland,25.42973,93.9594,2339.6,11.71,219.68,53.94,0.567,Loamy,3,1.614,0.812,Agriculture,0
Assam & Meghalaya,1905.401995460861,18.5046122543276,16.094741527381665,135.55333846607078,213.1885359912117,271.3776251659594,525.7210624400915,448.6969605712426,646.3147453281981,273.13985295251814,197.587609040612,17.212102570124145,25.08311910621744,2823.5617110517524,39.17039729372189,629.1040151156723,1906.8054736237943,240.13862150092717,Sikkim,26.80992,88.89438,886.8,26.44,121.91,80.96,0.343,Sandy Loam,3,0.85,1.133,Agriculture,1
Assam & Meghalaya,1953.212373234006,17.707569457091676,12.403071623493693,221.4627574770373,157.52630488236383,374.1493907845026,399.2979118870251,472.6173526672746,282.6508508958429,454.9082009057502,137.55322379923695,6.228720418056842,12.57734796476612,2573.121023171197,33.11935946453548,768.1005364334073,1619.7895666402535,161.75691544606826,Tripura,23.60204,90.30656,128.0,18.13,325.46,33.09,0.564,Loamy,1,1.259,1.54,Forest,0
Arunachal Pradesh,1980.033333409368,47.53100195375719,79.87953181977932,137.05305842042006,159.72763723574673,208.30247704349213,244.3428980283755,662.2100291085485,292.650494179115,414.72055534264206,409.9817034847014,28.4748522161586,81.48580495901425,2752.3624695573444,125.89388648125572,506.5991191249048,1637.5233463489585,518.5350190843582,Arunachal Pradesh,27.56658,93.04532,2096.5,8.87,190.27,65.87,0.55,Silty,0,1.487,1.113,Agriculture,1
Assam & Meghalaya,1926.7302265442709,22.515602880307785,24.93584673226585,153.42404131751746,144.9830955962293,250.7378847472457,570.2725463203035,590.790983545498,356.12721238295023,186.35419401569104,193.7512183429617,6.490912165943245,32.323706084106966,2487.6748183925542,45.407377626481576,543.8474213189231,1653.920149575503,227.18450920082304,Assam,25.48208,92.94611,466.4,27.83,298.43,21.83,0.428,Laterite,3,0.986,0.567,Forest,1
Assam & Meghalaya,1947.0397583635336,0.9839577922658256,21.459355299738043,101.70183802736666,174.43568369507082,331.0901400368574,576.8420156480455,555.138470179484,297.8039831924005,258.5170712784512,350.0198826490001,8.23710868922997,1.8335830677165108,2682.6797378163837,19.191992487280384,619.1727049979884,1707.2901983185332,359.9372575949484,Manipur,23.64503,93.68374,2423.5,10.47,338.76,5.0,0.511,Mountain Soil,2,3.062,0.434,Forest,1
Arunachal Pradesh,1989.59015139828,53.38920392832703,172.4110966753349,91.76894435784844,384.54399273085926,240.78025539238445,493.8095551386351,640.7254270918561,303.3538564749808,532.9833143649981,273.8187439331056,78.00633667548631,19.315024568290035,3302.120405372767,223.9561898392343,717.9575777077679,1918.163888836917,381.93607668681176,Meghalaya,25.22717,91.54093,1607.4,60.0,54.76,45.56,0.571,Clay,1,1.19,1.066,Forest,1
Assam & Meghalaya,1908.2033913742196,15.72861093171111,23.752334300155717,21.75090149630249,175.547809979611,334.500347011391,391.0535441858037,474.4304149448817,331.86997599089625,401.60859717281073,89.38011322027326,5.522980062269353,-0.1300762168026606,2329.8869730709707,40.17053123266298,536.399678955113,1596.8805657821067,95.6916303217178,Mizoram,24.22638,91.91838,384.8,12.62,119.44,53.21,0.237,Loamy,0,1.066,0.522,Forest,1
Arunachal Pradesh,1969.066384006048,54.84721497651477,41.39071472053974,135.32013326405382,111.9600422575119,307.2128202300169,506.1534659115025,411.1508637295216,225.53312204511064,241.5275202524889,77.63965127503366,12.559669985468732,8.013366736163615,2153.974526744214,94.4841088911324,558.7822800877652,1396.395101768517,98.5841842055902,Nagaland,24.98144,92.96394,268.6,26.4,57.33,45.02,0.844,Mountain Soil,1,1.548,0.692,Agriculture,1
Arunachal Pradesh,1983.891841126324,65.30214665095069,170.68548546095582,213.67931061886117,358.0738431269887,299.65144560055376,550.0555891938243,558.0127854671267,380.8884738234719,473.67075885984127,191.1483101443812,13.933450220194947,40.809584997363245,3314.4190380078617,237.3731529167394,868.0117139686948,1998.082265789948,247.96578066084007,Sikkim,28.53001,87.09101,2072.7,19.24,146.35,52.8,0.439,Loamy,2,5.432,0.792,Forest,0
Arunachal Pradesh,2017.3648168909745,9.222887780643488,84.78850990824992,222.60325115369605,350.9817187280212,254.88224846861667,371.5387306834655,449.5819829678502,452.5506789956629,316.7110720135022,229.4902505824579,9.506173131603788,2.897725783638082,2778.277942384652,94.23388763237534,842.5127483308579,1578.2017371424113,243.35184276558644,Tripura,23.18926,92.34551,441.6,3.55,177.48,53.03,0.122,Loamy,1,1.055,0.669,Barren,0
Arunachal Pradesh,1948.2329545326436,39.61382526563858,67.83033806238238,164.2091282637886,461.74148792064585,499.10963713327465,647.9989103088708,1240.4407229642518,412.8691855482675,500.4059965908687,298.1970634653722,8.987141900172801,25.3867678088106,4415.308297675594,102.8838180397034,1117.7134688412698,2806.1192296790337,331.84535126877694,Arunachal Pradesh,26.4259,93.58677,1716.3,20.38,106.62,39.25,0.756,Alluvial,0,1.944,0.823,Forest,0
Assam & Meghalaya,1962.724558058028,4.124792940739857,74.29273422098504,54.99195668058693,160.53312996372676,325.61411222756016,509.4179133561541,419.6226642496082,420.6313629775959,298.57718528130334,83.12220090045561,61.58660856336724,12.718019522435313,2410.06140890838,80.2354440611842,537.5561889937807,1629.906988888284,156.47475602760696,Assam,25.31164,93.41355,381.7,34.7,39.98,53.38,0.337,Mountain Soil,1,0.316,2.83,Forest,1
Assam & Meghalaya,1941.7182473349203,8.08613907517938,24.471066633352308,132.47441961815025,237.28782740709437,475.0450680196917,617.4392687387674,335.33132623847007,330.38940977303923,465.8494043131431,42.04829603545566,26.70858950302124,-1.57975367704879,2693.587000713307,32.35329702336702,843.1346138316418,1718.0328062674948,68.73568694657588,Manipur,24.95044,95.09323,1713.0,11.48,100.32,52.91,0.206,Silty,0,3.822,0.739,Forest,0
Assam & Meghalaya,1998.703379683472,3.5636196606997945,0.8996041089081084,38.246949708546055,148.76824994984295,464.0931440409648,431.73418901806457,585.9350001031529,486.4901354394347,193.8544005809879,204.49856645812395,14.203150678870031,2.0530921426493887,2618.0875590110527,4.596515161325282,650.1086065843157,1707.28245664528,227.3600001422253,Meghalaya,24.21178,90.16911,421.7,23.93,333.08,74.25,0.497,Alluvial,1,1.158,0.14,Forest,1
Arunachal Pradesh,1977.1181158289105,8.034457166442854,110.46687278798636,166.86211335907709,228.2241231671016,210.89587988634807,521.5004474769638,386.03504114518967,353.7369647134497,182.28290726021305,140.83713614274447,88.40155306627317,46.01509303751797,2346.1384705540736,122.35957840915091,612.7751677205212,1416.2112568780258,266.479046618912,Mizoram,22.37078,91.31495,1190.9,18.39,160.48,53.24,0.54,Alluvial,0,2.52,0.838,Forest,1
Assam & Meghalaya,1930.52427146606,83.38717249941745,6.100067592590062,82.80130228555959,322.7200232808776,571.5178895527521,642.7516267798204,381.8748585175322,331.5568868339078,293.28717847742945,197.3009022065282,18.7847578157108,21.698848262032215,2959.103036764613,90.25871895896364,978.3348927714604,1680.8048180286428,233.96402244732025,Nagaland,25.31529,93.98174,2128.2,8.98,13.75,100.0,0.308,Mountain Soil,1,1.636,1.954,Forest,1
Assam & Meghalaya,1941.5933091049867,53.87713528951213,33.563861813498534,171.15779107714286,246.1973126316656,411.6346519256451,510.47245523800296,376.7442881285632,418.7909716727549,354.98235808418787,93.7479217424963,9.101795220168851,6.785807431619131,2698.0865677931124,85.82714408840027,831.0538459670848,1707.9543554026025,104.92317402144144,Sikkim,27.5423,88.14301,2505.7,18.66,47.53,30.68,0.368,Loamy,0,2.707,0.819,Built-up,1
Assam & Meghalaya,1967.3688486100373,19.881600724081704,24.792028248664582,33.46698684178344,161.5357870370621,327.82915179079055,778.4087834518361,522.487754790655,520.7520313324682,251.04188948134347,117.50911898788468,32.57157879901942,10.599509289467512,2763.572132300174,43.2552977537408,516.4504112036026,2086.2501018245966,167.67656709107956,Tripura,24.69583,91.36264,728.8,22.63,115.96,34.75,0.635,Loamy,1,1.088,2.781,Grassland,0
Assam & Meghalaya,1911.863684513074,11.582233586883584,90.4584523574742,118.91075212639404,332.62195847659603,393.6093912189643,466.8487048958042,460.254041761691,362.13416468921486,279.2609197279359,226.37698131149045,11.090173286624175,44.918311308998135,2772.285730838534,103.49472731208355,851.1574148447658,1537.7508648643209,284.10694138588025,Arunachal Pradesh,27.54635,92.44021,3524.3,48.14,185.88,11.54,0.776,Silty,0,0.484,1.356,Agriculture,0
Assam & Meghalaya,2006.8930079077404,29.523192252834026,15.051324034989994,105.96174443821232,157.3375566663123,210.91809908573111,414.4661812425942,497.5060158230001,523.008979844563,267.9162802548976,135.21700377802108,1.029574377915661,0.5580847957203197,2349.667387019362,44.42456569904701,469.04975487226153,1665.017475359461,136.8551667019791,Assam,26.48994,91.8065,543.9,40.61,8.79,53.32,0.576,Sandy Loam,3,1.143,0.527,Agriculture,0
Arunachal Pradesh,1985.7727401374848,20.047223119696444,88.54945808156641,118.8259813568928,338.0162698400848,97.92920588637958,404.8211805840575,458.975026875492,364.098411349353,390.9077086816089,179.56186398971198,36.56014589016095,13.039433190273432,2507.014805288587,108.3691905114321,562.6855408470564,1582.6768462081352,229.02344637392247,Manipur,25.01402,92.46566,1059.8,47.08,331.8,63.57,0.95,Loamy,0,1.286,0.816,Forest,0
Arunachal Pradesh,1957.6913360124424,96.70952973760916,66.4582201016034,31.32904172490592,134.71283019423257,697.7802685397864,506.84872432461367,461.4992929378406,1664.5482258917964,701.2193348089246,668.6895433476567,2.5113418954940574,16.4001517315917,5075.470669450837,165.10454702875788,856.7777968750052,3357.188865547916,686.0571819201202,Meghalaya,25.20682,91.08563,1859.7,13.96,170.46,63.21,0.44,Clay,1,0.443,1.17,Agriculture,0
Assam & Meghalaya,1986.4883170709488,6.43159210431252,45.089321182585145,85.20018479095168,157.3345096297336,578.2384070252855,402.22533510385017,649.2676415702281,767.7327226876163,335.7563809129913,167.17062490623198,76.7168157010386,6.247941445497966,3276.581109613945,50.92434254994365,811.3330122578319,2167.114295166381,251.68937302344497,Mizoram,23.29518,92.53663,687.3,17.83,77.4,70.2,0.643,Sandy Loam,0,0.737,2.279,Forest,1
Assam & Meghalaya,2009.630389210439,8.497366013565294,11.634719777787664,45.22075043433194,134.73899858457747,242.4171657441228,328.23936348479555,423.8433853397652,531.5602275127198,190.473422135863,135.14001828973332,9.83830498489247,3.2893038929752803,2078.552775535996,22.030208862539855,438.9206935360394,1466.3396799152083,147.0317816990774,Nagaland,26.46372,95.14094,999.1,17.84,135.52,84.65,0.375,Laterite,0,0.854,0.771,Agriculture,1
Assam & Meghalaya,1945.6590282723264,37.49290318770307,41.51650898173698,59.26554776336923,135.3555856257342,394.1037570304948,490.86072691119847,507.68210966595126,494.7103662955479,291.23103826597605,201.3406176464501,1.704910350755251,2.6834643142920083,2662.361005508599,75.64970950721595,598.0861775829565,1771.5038397160986,201.09873018537485,Sikkim,27.11221,88.77577,616.5,31.16,36.38,55.18,0.868,Alluvial,1,0.836,1.277,Forest,0
Assam & Meghalaya,1992.022432636091,12.756111912464023,30.793453226436707,60.53857940641573,177.0376045568123,489.91261413261554,505.951674079278,438.9653954116111,385.6335437729534,431.5382732516632,226.0468985227204,8.042987281209347,40.24560213949634,2810.8491042491687,44.627084514779725,739.2527551801002,1781.9751640620166,272.7295391643007,Tripura,23.45614,90.69035,796.9,8.93,128.79,63.2,0.914,Alluvial,1,0.567,0.381,Agriculture,1
Assam & Meghalaya,1932.5795432769771,10.799078833550608,27.76675376810118,18.793691748439443,214.08088963410464,283.5168818107751,474.1685521187191,427.1596862721188,499.6972028714288,238.10142474839975,119.71206939324772,7.714852058746816,2.8438564400397124,2406.4616844753964,40.01989721372223,518.8899307234318,1651.833462770706,131.66595388144154,Arunachal Pradesh,28.00993,93.91686,3823.7,16.89,160.87,34.7,0.481,Laterite,1,3.77,0.407,Agriculture,1
